instance,strategy,result,time
China17n,om,792,41365
Colombia11n,om,527,40324
Congo15n,om,664,41007
EUA17n,om,686,41143
Egito9n,om,594,39539
Etiopia10n,om,414,39635
India16n,om,847,41129
Indonesia14n,om,739,40727
Ira13n,om,729,40725
Libia14n,om,561,40977
Mali11n,om,504,39965
Mauritania10n,om,307,39704
Mexico14n,om,751,40152
Mongolia13n,om,565,40649
Niger12n,om,629,39320
Peru13n,om,553,40125
Russia17n,om,995,40956
Sudao15n,om,873,40152
AfricaSul11n,om,616,39784
Angola12n,om,448,39941
Arabia14n,om,854,40079
Argelia15n,om,697,40601
Argentina16n,om,770,40241
Australia16n,om,632,41736
Brasil16n,om,906,40628
BrasilAM26n,om,153,44579
BrasilMG30n,om,226,46010
BrasilRJ14n,om,105,41055
Canada17n,om,1161,41773
Cazaquistao15n,om,1022,41349
Chade12n,om,735,41256
China17n,om,797,41533
Colombia11n,om,483,40588
Congo15n,om,665,40674
EUA17n,om,683,42182
Egito9n,om,588,39819
Etiopia10n,om,414,39508
India16n,om,938,40789
Indonesia14n,om,578,39943
Ira13n,om,778,39465
Libia14n,om,514,39994
Mali11n,om,499,39532
Mauritania10n,om,307,39194
Mexico14n,om,776,40616
Mongolia13n,om,609,39863
Niger12n,om,629,39559
Peru13n,om,576,40355
Russia17n,om,994,40591
Sudao15n,om,907,39957
AfricaSul11n,om,588,39875
Angola12n,om,451,39880
Arabia14n,om,889,40696
Argelia15n,om,741,40336
Argentina16n,om,779,40562
Australia16n,om,638,41117
Bolivia10n,om,489,39644
Brasil16n,om,879,40739
BrasilAM26n,om,147,43947
BrasilMG30n,om,218,46414
BrasilRJ14n,om,108,40204
Canada17n,om,924,40846
Cazaquistao15n,om,938,40581
Chade12n,om,820,40841
China17n,om,790,41033
Colombia11n,om,485,41970
Congo15n,om,665,41270
EUA17n,om,687,40778
Egito9n,om,594,39104
Etiopia10n,om,414,39381
India16n,om,845,41021
Indonesia14n,om,577,40353
Ira13n,om,757,40760
Libia14n,om,511,40695
Mali11n,om,501,40166
Mauritania10n,om,307,38975
Mexico14n,om,752,40296
Mongolia13n,om,621,39558
Niger12n,om,667,39923
Peru13n,om,522,40325
Russia17n,om,994,40308
Sudao15n,om,853,40173
AfricaSul11n,om,597,39481
Angola12n,om,449,39520
Arabia14n,om,922,40596
Argelia15n,om,693,41263
Argentina16n,om,778,40728
Australia16n,om,761,40726
Bolivia10n,om,489,39754
Brasil16n,om,938,41231
BrasilAM26n,om,160,45068
BrasilMG30n,om,219,46747
BrasilRJ14n,om,106,39960
Canada17n,om,1122,40389
Cazaquistao15n,om,996,40027
Chade12n,om,766,40012
China17n,om,805,40975
Colombia11n,om,483,40223
Congo15n,om,669,40586
EUA17n,om,685,41558
Egito9n,om,594,38835
Etiopia10n,om,477,39334
India16n,om,908,40933
Indonesia14n,om,665,40901
Ira13n,om,771,39211
Libia14n,om,511,39819
Mali11n,om,503,40209
Mauritania10n,om,306,40026
Mexico14n,om,777,40573
Mongolia13n,om,562,39645
Niger12n,om,618,39138
Peru13n,om,548,40788
Russia17n,om,853,41252
Sudao15n,om,921,40468
AfricaSul11n,om,651,39878
Angola12n,om,449,40287
Arabia14n,om,857,40889
Argelia15n,om,717,40620
Argentina16n,om,784,40702
Australia16n,om,682,40994
Bolivia10n,om,489,38979
Brasil16n,om,1018,40048
BrasilAM26n,om,158,43700
BrasilMG30n,om,215,46334
BrasilRJ14n,om,107,40670
Canada17n,om,1033,41381
Cazaquistao15n,om,930,40514
Chade12n,om,770,39297
China17n,om,787,41321
Colombia11n,om,527,40116
Congo15n,om,666,41044
EUA17n,om,693,41223
Egito9n,om,598,39899
Etiopia10n,om,480,39406
India16n,om,779,40442
Indonesia14n,om,592,39977
Ira13n,om,778,39320
Libia14n,om,512,40749
Mali11n,om,501,40076
Mauritania10n,om,307,39802
Mexico14n,om,770,40639
Mongolia13n,om,563,39636
Niger12n,om,629,39248
Peru13n,om,556,39671
Russia17n,om,929,40478
Sudao15n,om,856,39763
AfricaSul11n,om,598,39072
Angola12n,om,449,39083
Arabia14n,om,798,39402
Argelia15n,om,702,39189
Argentina16n,om,769,39547
Australia16n,om,637,40229
Brasil16n,om,966,39701
BrasilAM26n,om,139,43492
BrasilMG30n,om,236,45054
BrasilRJ14n,om,105,39367
Canada17n,om,1046,39690
Cazaquistao15n,om,1083,39345
Chade12n,om,735,38521
China17n,om,805,39762
Colombia11n,om,535,38378
Congo15n,om,669,39535
EUA17n,om,685,39927
Egito9n,om,538,38043
Etiopia10n,om,477,38189
India16n,om,913,40008
Indonesia14n,om,622,39491
Ira13n,om,798,39696
Libia14n,om,511,39274
Mali11n,om,501,38755
Mauritania10n,om,307,38486
Mexico14n,om,706,39313
Mongolia13n,om,641,38705
Niger12n,om,629,38724
Peru13n,om,556,39078
Russia17n,om,883,39992
Sudao15n,om,877,39148
AfricaSul11n,om,557,40493
Angola12n,om,449,39824
Arabia14n,om,931,39965
Argelia15n,om,721,40753
Argentina16n,om,784,40282
Australia16n,om,664,40671
Brasil16n,om,929,40788
BrasilAM26n,om,149,43793
BrasilMG30n,om,216,46645
BrasilRJ14n,om,105,40115
Canada17n,om,1065,41772
Cazaquistao15n,om,953,40955
Chade12n,om,762,43725
China17n,om,798,41810
Colombia11n,om,527,40396
Congo15n,om,669,41064
EUA17n,om,685,41584
Egito9n,om,594,39262
Etiopia10n,om,414,39538
India16n,om,792,40944
Indonesia14n,om,667,40624
Ira13n,om,766,40456
Libia14n,om,511,41080
Mali11n,om,501,39880
Mauritania10n,om,307,39987
Mexico14n,om,706,40900
Mongolia13n,om,569,40751
Niger12n,om,629,39388
Peru13n,om,548,39875
Russia17n,om,890,41934
Sudao15n,om,835,40672
AfricaSul11n,om,557,40601
Angola12n,om,443,40578
Arabia14n,om,829,41147
Argelia15n,om,741,40902
Argentina16n,om,781,41260
Australia16n,om,623,41713
Brasil16n,om,973,40719
BrasilAM26n,om,153,44775
BrasilMG30n,om,227,46128
BrasilRJ14n,om,106,40914
Canada17n,om,1033,41242
Cazaquistao15n,om,1040,41261
Chade12n,om,735,40296
China17n,om,802,41322
Colombia11n,om,483,40487
Congo15n,om,666,40888
EUA17n,om,693,41131
Egito9n,om,594,38959
Etiopia10n,om,414,39759
India16n,om,988,41049
Indonesia14n,om,578,40230
Ira13n,om,729,40400
Libia14n,om,561,40650
Mali11n,om,501,40119
Mauritania10n,om,307,39518
Mexico14n,om,752,41221
Mongolia13n,om,564,40586
Niger12n,om,618,39804
Peru13n,om,536,40674
Russia17n,om,944,41581
Sudao15n,om,864,40873
AfricaSul11n,om,645,40616
Angola12n,om,450,40739
Arabia14n,om,946,40958
Argelia15n,om,701,40777
Argentina16n,om,773,41976
Australia16n,om,733,41090
Brasil16n,om,865,41290
BrasilAM26n,om,151,45233
BrasilMG30n,om,218,47847
BrasilRJ14n,om,111,40922
Canada17n,om,981,41139
Cazaquistao15n,om,1009,40415
Chade12n,om,778,39991
China17n,om,790,40894
Colombia11n,om,483,39950
Congo15n,om,666,40535
EUA17n,om,700,40608
Egito9n,om,594,38671
Etiopia10n,om,414,39953
India16n,om,882,42079
Indonesia14n,om,650,41147
Ira13n,om,773,41018
Libia14n,om,510,41317
Mali11n,om,506,40277
Mauritania10n,om,307,39915
Mexico14n,om,759,41049
Mongolia13n,om,555,40976
Niger12n,om,629,40213
Peru13n,om,518,40238
Russia17n,om,1007,40871
Sudao15n,om,854,40089
AfricaSul11n,om,645,39339
Angola12n,om,451,40269
Arabia14n,om,858,41195
Argelia15n,om,701,41231
Argentina16n,om,793,41842
Australia16n,om,598,40850
Brasil16n,om,966,41469
BrasilAM26n,om,149,45326
BrasilMG30n,om,225,47561
BrasilRJ14n,om,106,40897
Canada17n,om,1093,41740
Cazaquistao15n,om,975,41197
Chade12n,om,735,41434
China17n,om,805,41575
Colombia11n,om,523,40754
Congo15n,om,666,40211
EUA17n,om,701,41467
Egito9n,om,588,39665
Etiopia10n,om,414,38853
India16n,om,881,40149
Indonesia14n,om,605,39680
