instance,strategy,result,time
AfricaSul11e,pr,1306,64083
AfricaSul11n,pr,1934,66539
Angola12e,pr,981,63898
Angola12n,pr,1701,64338
Arabia14e,pr,1740,66013
Arabia14n,pr,2671,66781
Argelia15e,pr,1353,66386
Argelia15n,pr,2091,66766
Argentina16e,pr,1383,64775
Argentina16n,pr,2639,65138
Australia16e,pr,1805,65850
Australia16n,pr,2090,66187
Bolivia10e,pr,1388,63599
Bolivia10n,pr,1345,64507
Brasil16e,pr,2011,66545
Brasil16n,pr,2597,66862
BrasilAM26e,pr,637,66830
BrasilAM26n,pr,363,66655
BrasilMG30e,pr,749,65696
BrasilMG30n,pr,650,66290
BrasilPR25e,pr,662,65674
BrasilRJ14e,pr,337,62984
BrasilRJ14n,pr,514,63617
BrasilRN16e,pr,494,62939
Canada17e,pr,1954,65390
Canada17n,pr,3289,66285
Cazaquistao15e,pr,1471,65343
Cazaquistao15n,pr,2780,73476
Chade12e,pr,1617,65216
Chade12n,pr,2020,64728
China17e,pr,1368,64944
China17n,pr,1651,65579
Colombia11e,pr,963,61717
Colombia11n,pr,1094,63217
Congo15e,pr,1299,63248
Congo15n,pr,1822,63677
EUA17e,pr,1178,64165
EUA17n,pr,1815,64835
Egito9n,pr,2199,64644
Etiopia10e,pr,970,63508
Etiopia10n,pr,1484,64362
India16e,pr,1749,64749
India16n,pr,2287,65005
Indonesia14e,pr,1361,64696
Indonesia14n,pr,1482,64698
Ira13e,pr,1703,64675
Ira13n,pr,1956,65149
Libia14e,pr,799,62420
Libia14n,pr,1209,64390
Mali11e,pr,1411,64610
Mali11n,pr,2560,65061
Mauritania10e,pr,764,63653
Mauritania10n,pr,1469,64868
Mexico14e,pr,1297,66322
Mexico14n,pr,2243,67278
Mongolia13e,pr,1245,66739
Mongolia13n,pr,1829,66554
Niger12e,pr,1398,66781
Niger12n,pr,1988,66504
Peru13e,pr,1308,64686
Peru13n,pr,1907,65094
Russia17e,pr,1894,66817
Russia17n,pr,2727,66679
Sudao15e,pr,1355,66556
Sudao15n,pr,2611,66690
att48Ae,pr,33196,66738
att48An,pr,1690,66783
AfricaSul11e,pr,1284,63665
AfricaSul11n,pr,1945,64640
Angola12e,pr,981,62253
Angola12n,pr,1701,63977
Arabia14e,pr,1483,66024
Arabia14n,pr,2514,66426
Argelia15e,pr,1475,66365
Argelia15n,pr,2016,65930
Argentina16e,pr,1383,65233
Argentina16n,pr,2639,65018
Australia16e,pr,1846,65403
Australia16n,pr,1970,65316
Bolivia10e,pr,1348,63749
Bolivia10n,pr,1345,63940
Brasil16e,pr,1829,65357
Brasil16n,pr,2652,65581
BrasilAM26e,pr,693,66389
BrasilAM26n,pr,620,65878
BrasilMG30e,pr,718,67116
BrasilMG30n,pr,655,67607
BrasilPR25e,pr,621,66385
BrasilRJ14e,pr,337,62903
BrasilRJ14n,pr,516,63767
BrasilRN16e,pr,494,63317
Canada17e,pr,2014,65604
Canada17n,pr,3221,65907
Cazaquistao15e,pr,1457,65557
Cazaquistao15n,pr,2390,65581
Chade12e,pr,1424,65527
Chade12n,pr,2063,65516
China17e,pr,1396,65067
China17n,pr,1706,65604
Colombia11e,pr,963,62019
Colombia11n,pr,1094,62852
Congo15e,pr,1299,63310
Congo15n,pr,1822,63867
EUA17e,pr,1178,64190
EUA17n,pr,1815,65662
Egito9n,pr,2410,64732
Etiopia10e,pr,826,62988
Etiopia10n,pr,1441,64077
India16e,pr,1749,65092
India16n,pr,2766,65083
Indonesia14e,pr,1226,64633
Indonesia14n,pr,1514,66043
Ira13e,pr,1652,65825
Ira13n,pr,2369,65321
Libia14e,pr,799,62456
Libia14n,pr,1209,64665
Mali11e,pr,1295,64839
Mali11n,pr,2370,64744
Mauritania10e,pr,764,62611
